time,renew_node_132,renew_node_140,renew_node_143,renew_node_17,renew_node_148,renew_node_150,renew_node_24,renew_node_153,renew_node_154,renew_node_155,renew_node_25,renew_node_159,renew_node_168,renew_node_41,renew_node_171,renew_node_175,renew_node_185,renew_node_190,renew_node_202,renew_node_212,renew_node_86,renew_node_88,renew_node_93,renew_node_95,renew_node_97,renew_node_99,renew_node_111,renew_node_121,renew_node_123
2012-03-06 23:00:00,4.402583,166.281971,1035.868702,220.373905,149.985541,606.257545,848.256457,99.839965,39.910792,190.153098,2.488728,1166.253347,873.727204,11.964886,92.780148,59.659982,283.037729,118.698963,446.077192,26.721440,38.092586,409.854429,90.810992,152.241462,74.074518,133.484584,81.522058,47.299513,395.883756
2012-03-07 00:00:00,2.763045,151.013312,819.301694,202.941730,122.500454,456.658008,802.938265,135.497096,70.370856,312.530199,5.323112,851.083542,694.479533,1.089152,118.144072,79.294145,250.645043,76.199153,474.062223,26.561432,30.433640,452.281407,52.750503,204.398259,87.135127,122.808007,75.268815,32.963077,323.459095
2012-03-07 01:00:00,3.272543,127.796584,551.854485,200.296550,97.958321,310.446141,855.485126,185.152952,40.513044,191.375511,5.876163,579.999989,736.346066,0.899734,139.712444,62.962642,175.947156,68.042624,436.608572,12.400668,29.512770,287.815441,29.750987,146.391443,82.884633,120.070424,67.866079,24.025149,295.734030
2012-03-07 02:00:00,8.354457,61.388375,553.593979,188.458282,86.974797,291.610692,859.377486,254.618325,37.385965,163.939135,5.288547,448.053900,722.039914,0.647177,69.524864,22.421730,175.062110,50.441693,470.906016,8.080436,29.759833,260.786671,20.106029,64.068282,73.610828,60.172091,78.073578,25.848487,235.568752
2012-03-07 03:00:00,9.628201,35.243411,369.642484,176.836833,53.446144,237.814482,928.883914,280.634824,21.681080,97.521375,2.834384,302.350398,765.799909,0.852380,87.418179,16.240604,146.386618,58.383577,451.127122,6.560354,26.053891,171.509827,14.244862,36.016383,55.816714,50.371541,89.798409,20.056710,184.267951
2012-03-07 04:00:00,7.681658,45.178498,207.869538,147.869936,23.701289,162.743699,793.207365,210.245007,8.964293,67.911821,3.283738,184.318056,578.557624,1.247000,64.042401,7.817306,168.158751,45.934138,426.508711,4.240229,21.876285,139.730547,15.580317,35.663972,46.736113,40.570991,81.016281,20.199716,117.124255
2012-03-07 05:00:00,4.990465,13.281642,172.209910,135.207760,18.025592,112.877187,642.517428,145.401854,11.952390,59.626579,5.703335,112.404311,318.732654,1.168076,65.367832,6.241725,107.090573,34.557926,359.807546,9.200496,28.771582,65.032857,19.512493,18.748254,29.888701,32.358240,78.441416,23.917894,107.505355
2012-03-07 06:00:00,0.981080,6.274791,168.811190,116.518040,10.930971,86.984108,561.055893,95.745999,11.419629,51.748807,8.745113,83.815590,211.436513,0.805025,62.475983,6.038106,71.039985,43.143746,333.505825,21.201143,29.150052,42.918409,18.326767,7.471109,34.931332,19.163086,74.129284,14.739185,54.695707
2012-03-07 07:00:00,6.456514,26.802512,238.164869,112.404489,30.728690,202.522144,515.037215,143.562829,19.565827,100.571578,8.843515,131.162436,180.669571,5.914997,82.218956,18.676967,135.573373,131.797134,409.597663,87.110716,27.591378,69.682433,47.173059,19.385201,25.926989,20.473726,85.392482,33.201338,98.624431
2012-03-07 08:00:00,12.318091,69.709300,417.943192,130.189114,79.724136,253.069298,576.744522,218.085784,34.161482,178.456060,12.291149,203.550133,300.170964,14.519183,146.649832,37.158435,224.869650,368.329595,522.824908,143.962510,46.331364,149.863731,89.818440,50.263717,50.280167,40.923879,106.581285,65.099098,233.652302
2012-03-07 09:00:00,13.092174,143.606611,574.104969,117.550558,99.531171,356.045462,691.878133,258.548811,43.655725,224.169959,19.774502,277.323330,355.789581,21.698650,123.206199,50.225573,298.804046,476.245513,514.043753,234.934202,55.227208,237.056426,126.139484,95.047925,36.577563,75.646835,128.363769,84.484907,323.295122
2012-03-07 10:00:00,23.858460,192.683977,578.174970,130.955535,114.077576,503.915512,692.208031,299.397798,56.360374,286.194921,26.467589,408.650709,430.072672,26.564547,141.799227,58.147945,373.214870,577.443309,614.486331,308.508299,56.867231,309.326225,156.204429,115.770271,59.819553,98.335731,150.712709,89.804851,404.938970
2012-03-07 11:00:00,23.998222,224.450273,542.117190,144.816211,137.836113,429.991382,660.075023,359.903409,58.821998,316.835427,38.445678,409.822757,468.338006,26.287811,140.399340,63.626704,398.886644,639.424935,687.202896,275.151114,61.185509,329.367492,169.639910,119.961279,75.696603,103.490527,171.668007,109.889453,506.965544
2012-03-07 12:00:00,21.572845,213.995279,526.420776,141.303890,144.949804,332.667092,609.135767,355.233356,57.920398,330.402152,38.132746,378.379388,484.021128,21.672787,134.942270,64.819236,405.652769,683.535560,597.472470,256.295173,59.571004,317.396046,173.575710,133.859938,58.679620,95.936324,163.248622,103.986355,520.177169
2012-03-07 13:00:00,14.215158,174.601367,496.437566,124.299088,125.324047,310.673004,604.885531,354.077040,48.580493,298.264458,40.440446,355.446457,479.325424,27.769821,125.398631,62.017947,374.926414,686.634064,572.725792,262.544552,55.866536,326.035488,179.158850,151.394897,55.943116,105.881834,158.981535,114.318200,456.046951
2012-03-07 14:00:00,15.137062,169.531834,416.725066,114.516321,101.489778,250.664206,529.638067,321.585654,37.223840,225.683828,43.012963,302.960212,438.818237,26.681253,103.938265,55.537609,322.287848,563.293482,461.521677,203.975969,45.059846,423.200397,169.523624,130.142533,61.315138,108.111714,144.860649,89.804702,429.974320
2012-03-07 15:00:00,11.108536,162.281377,315.881142,107.984888,114.745317,188.116965,430.439752,289.241075,25.004962,210.571291,61.835986,220.389762,354.388970,19.454806,65.648720,48.717145,243.604839,447.089674,379.215487,170.788058,31.447960,349.630058,142.249550,98.318189,80.997367,81.949429,118.934664,78.158851,473.592816
2012-03-07 16:00:00,8.391611,99.227677,235.348662,100.659808,82.049438,105.704769,350.229813,195.118633,18.712106,171.735776,55.626204,133.257405,264.880963,12.965784,47.777141,36.945893,144.554651,299.089422,222.415262,114.157561,17.230133,157.283911,67.994344,63.401483,49.595753,47.099012,94.738068,61.227411,280.437482
2012-03-07 17:00:00,2.972070,20.288492,98.716287,90.912266,40.255404,22.494133,243.683031,61.277439,5.999359,58.811637,55.408759,52.997304,197.971900,5.777240,16.387143,28.572556,45.314358,98.092995,64.175924,71.523855,2.919833,75.516743,27.005883,22.695255,77.301029,13.140402,49.979964,43.438328,194.829881
2012-03-07 18:00:00,3.331331,42.773161,181.994564,81.263419,69.790048,30.489036,125.667623,43.184747,16.863062,104.855851,41.617059,50.339622,265.294968,5.777240,13.856775,12.453150,74.874896,86.287492,51.551374,50.242708,3.256736,88.785412,25.596236,18.677772,79.928607,14.016429,46.991282,63.566541,232.928270
2012-03-07 19:00:00,2.749981,28.654881,215.262388,103.422228,97.748110,52.576649,108.152003,37.109828,21.194646,150.628419,30.936269,96.927222,235.841126,9.281468,29.701697,2.363372,87.796569,37.992254,36.191168,18.801013,12.285757,54.057539,22.925324,15.928968,51.450298,4.434886,34.300877,148.155088,223.686581
2012-03-07 20:00:00,2.318868,7.006850,313.108927,122.632311,62.642875,110.709078,105.093720,36.581575,13.295876,221.664183,49.947384,138.668461,233.316511,9.502455,52.173772,1.545281,75.405924,33.055407,36.611996,47.202544,17.406695,83.871090,13.057790,30.518775,42.910669,3.558859,33.473242,197.206435,122.593826
2012-03-07 21:00:00,2.142503,9.203027,505.105582,105.286864,59.647368,277.517982,88.968229,30.242529,9.242255,138.132644,46.801909,194.948783,216.906513,23.298379,58.138210,3.332960,103.019361,21.893841,31.772479,35.201897,59.362444,236.706495,27.599419,65.407443,59.989926,6.898711,28.875269,249.975959,242.735776
2012-03-07 22:00:00,2.351528,7.529750,910.842568,105.807227,114.092014,529.696188,58.663426,36.977765,6.833246,99.694553,15.278023,426.636110,340.402267,69.989846,44.883903,5.211537,212.234044,24.469587,27.564204,23.361259,54.129205,396.094329,28.712299,117.916651,46.465627,22.338683,18.207972,295.416383,249.525588
2012-03-07 23:00:00,1.881222,8.784708,1063.483170,79.181966,138.213725,790.682337,89.802306,65.107279,5.790887,152.258302,11.233841,661.137454,468.947252,62.807757,36.509591,6.393223,238.785426,17.815577,36.401582,8.400453,81.014126,496.346491,50.450551,55.258012,58.231768,7.336724,14.759493,309.502557,360.425849
2012-03-08 00:00:00,4.258879,10.248826,988.902363,47.439798,127.125095,896.377662,141.237063,90.727588,4.794854,181.188738,21.983762,803.714270,492.720711,49.927353,49.583157,8.241501,268.345964,13.308021,45.449374,5.680306,76.050411,504.045595,60.243894,32.844686,97.722721,8.869771,12.920304,320.943104,464.913510
2012-03-08 01:00:00,5.395451,7.948069,1115.233117,45.705253,107.049946,933.913053,137.900755,44.109191,4.192602,101.460260,18.596327,935.973028,717.201069,47.670125,41.269092,19.088770,419.157812,9.873693,55.970063,5.200280,116.052118,737.312065,108.765453,73.865302,140.304942,16.589758,6.437162,332.919927,477.550104
2012-03-08 02:00:00,12.652527,9.621347,1269.395777,28.880169,143.416447,1003.970083,116.770800,72.766959,7.203863,160.543544,18.941984,971.929900,829.756825,48.143669,26.870095,35.511172,627.851672,17.171640,72.803164,5.120276,188.261826,847.065250,277.997376,68.720104,137.368237,46.922186,18.116013,339.533994,651.444732
2012-03-08 03:00:00,22.306856,31.373957,1442.692871,18.733083,170.586217,1094.488643,106.483849,79.502195,9.265419,227.912071,28.654935,974.118580,1083.480641,52.894897,47.173283,44.510164,711.400020,13.951958,53.024270,5.760310,216.898646,804.474462,440.181060,75.415909,165.305575,108.025055,34.392837,330.917831,578.265648
2012-03-08 04:00:00,21.679782,56.159383,1659.477316,23.372990,151.509570,1275.932285,133.174318,106.311074,7.111209,277.895171,17.974145,1124.824776,1297.862538,32.642986,39.642427,80.930326,1102.059349,11.590857,66.490751,5.040272,213.579275,891.294145,0.000000,56.738138,154.080407,156.206529,44.186519,0.000000,587.130124
2012-03-08 05:00:00,34.443354,58.250980,1743.842777,21.334900,169.430057,1308.453923,113.434492,188.586601,9.728690,379.627078,16.349559,1356.043101,1390.852527,35.184341,56.451298,112.169250,1325.621983,16.956995,64.386613,7.440401,0.000000,1022.015102,0.000000,52.227279,156.534101,206.851829,47.864897,0.000000,579.020071
2012-03-08 06:00:00,17.618268,57.728081,1874.752449,27.405806,166.592209,1286.380162,87.578100,309.292591,11.697591,411.273987,21.638106,1504.917678,1297.618974,39.761935,30.846387,142.856331,1243.142608,13.093376,58.284614,11.920642,216.782552,1103.592842,494.195260,74.076748,163.721300,185.608179,27.816117,330.779191,535.452111
2012-03-08 07:00:00,9.050767,133.291296,2009.580840,29.613545,221.535392,1325.136722,142.877805,356.598770,50.810737,554.473621,37.976525,1520.354056,1355.987268,39.163236,40.170565,166.923863,1204.725685,56.009148,73.098545,30.824177,224.585006,1071.075673,215.677729,184.716425,168.529674,317.658254,53.192196,358.710831,670.373369
2012-03-08 08:00:00,12.593780,242.947984,0.000000,37.538203,317.806858,1412.330420,258.919143,450.232034,125.847311,675.467938,63.010513,1527.324108,1583.318030,36.144714,122.432532,216.164578,1324.157501,178.677936,170.152156,62.645107,0.000000,1065.717822,0.000000,0.000000,155.784853,395.681914,96.031196,0.000000,989.075601
2012-03-08 09:00:00,15.579949,524.916151,0.000000,57.849577,0.000000,1505.819066,390.761710,612.875222,0.000000,918.162798,105.757046,1662.494118,1769.455549,38.055899,143.582331,243.845125,1249.895412,297.802453,261.286520,99.507873,0.000000,1392.620816,0.000000,0.000000,0.000000,437.543755,217.239686,0.000000,1310.845937
2012-03-08 10:00:00,47.319944,0.000000,0.000000,70.866127,0.000000,1561.428401,471.335815,842.516324,0.000000,938.312374,157.425037,1769.692746,0.000000,47.910654,164.561605,244.800760,1452.979209,389.240993,319.664501,126.501273,0.000000,1411.415157,0.000000,0.000000,0.000000,561.341534,381.796862,0.000000,1438.565426
2012-03-08 11:00:00,56.839434,703.009008,0.000000,89.125163,0.000000,1587.089012,583.494640,0.000000,0.000000,0.000000,177.641746,1788.041117,0.000000,54.608998,0.000000,236.880038,0.000000,558.256730,388.073590,163.474889,0.000000,1431.936996,0.000000,545.173011,0.000000,547.921146,412.108516,0.000000,0.000000
2012-03-08 12:00:00,60.006786,752.845360,0.000000,103.647246,0.000000,1585.429751,723.090397,0.000000,0.000000,0.000000,184.625467,1743.373106,0.000000,48.451843,0.000000,230.214626,0.000000,637.721402,438.963552,179.755269,0.000000,1449.763217,0.000000,535.146936,0.000000,543.813472,407.810625,0.000000,0.000000
2012-03-08 13:00:00,47.507271,789.159674,0.000000,106.906339,0.000000,1541.078110,766.045761,0.000000,0.000000,0.000000,172.944114,1663.841801,0.000000,52.827584,0.000000,229.180823,0.000000,708.579431,0.000000,175.907015,0.000000,1398.073904,0.000000,475.675881,0.000000,490.050498,418.374836,0.000000,0.000000
2012-03-08 14:00:00,43.568416,644.920917,0.000000,99.717839,0.000000,1475.556374,826.222931,0.000000,0.000000,0.000000,157.268681,1636.742777,0.000000,44.969470,0.000000,204.617819,0.000000,541.153540,429.942558,164.733600,0.000000,1400.509688,0.000000,429.239253,0.000000,453.982936,421.623169,0.000000,0.000000
2012-03-08 15:00:00,36.299433,593.159215,0.000000,120.549732,0.000000,1382.378899,763.187781,0.000000,0.000000,0.000000,143.368089,1549.325432,0.000000,43.693709,0.000000,184.179223,0.000000,490.334377,456.641322,126.842118,0.000000,1229.171782,0.000000,371.473147,0.000000,382.487870,413.048220,0.000000,0.000000
2012-03-08 16:00:00,23.531248,529.673256,0.000000,149.829771,0.000000,1373.593080,797.305442,674.454846,0.000000,0.000000,132.634913,1530.422858,0.000000,36.850316,0.000000,151.175666,0.000000,432.233143,467.746820,80.842054,0.000000,1229.838450,0.000000,383.569123,0.000000,412.080022,393.327295,0.000000,0.000000
2012-03-08 17:00:00,11.607404,515.892430,0.000000,124.274585,0.000000,1271.867080,823.202391,623.339467,0.000000,903.770511,133.492594,1448.592964,825.596898,18.389303,374.313677,153.407053,1445.103200,213.963221,397.965380,42.642298,0.000000,1042.655253,0.000000,0.000000,0.000000,373.187418,353.630088,0.000000,1050.723393
2012-03-08 18:00:00,3.043922,402.841605,0.000000,94.315868,342.276043,1130.262446,583.575976,582.399799,124.295594,827.165977,147.457123,1340.409678,1402.213295,10.244341,242.132089,83.081600,1033.202766,256.716021,402.311127,50.482721,0.000000,963.370863,0.000000,335.437683,0.000000,335.573017,272.337929,0.000000,1002.251680
2012-03-08 19:00:00,1.143104,429.823208,2003.679699,88.765325,390.572017,1116.440749,537.423707,593.229001,136.410129,862.208477,140.820515,1283.504018,1229.697931,8.287025,264.784904,39.450125,785.743889,399.884571,443.552226,44.722410,0.000000,739.441605,0.000000,448.830385,146.468159,308.087676,236.519721,0.000000,863.437748
2012-03-08 20:00:00,2.697725,416.646146,1844.081121,83.258146,364.348196,1098.960369,531.307142,653.317869,160.036948,901.868980,135.013484,1316.490541,1296.389846,7.197873,294.667341,37.753345,637.233160,563.015153,409.044368,15.280824,0.000000,728.957718,0.000000,307.866068,144.323591,223.770097,223.553438,0.000000,765.551293
2012-03-08 21:00:00,1.032060,346.995962,1721.664228,46.789343,366.818175,972.939019,456.796250,708.916580,149.706006,841.563283,127.305341,1158.749304,1294.706769,11.507126,366.300846,16.604200,572.447789,390.654814,291.423071,17.520944,0.000000,731.906311,0.000000,267.127380,157.867211,233.734901,251.233234,0.000000,802.895258
2012-03-08 22:00:00,0.672798,258.416824,470.412101,32.262531,416.795838,847.188684,420.374881,734.140699,149.868150,706.011289,121.567440,897.827476,1221.913701,9.865506,380.157621,13.604536,329.060124,296.425439,272.065004,36.801984,0.000000,757.296973,0.000000,259.726754,172.898503,258.975424,288.844651,0.000000,798.934535
2012-03-08 23:00:00,0.738119,314.367047,400.024998,36.165257,429.723814,847.324190,242.160398,788.814965,177.942370,628.048519,124.228996,845.299175,1169.738323,6.755899,443.537307,12.725847,128.862706,356.526179,330.770446,86.164644,167.867917,775.971396,265.829890,286.016599,0.000000,283.339919,287.787118,0.000000,770.266440
2012-03-09 00:00:00,1.476237,257.161866,636.913008,45.488435,0.000000,829.437289,199.622464,889.051121,0.000000,711.987529,123.399420,793.083543,1059.707182,3.993557,409.015862,6.181126,98.240112,629.125968,485.634980,85.924631,161.399365,722.241479,244.165830,305.046782,0.000000,291.826429,281.028098,0.000000,773.661346
2012-03-09 01:00:00,3.337863,195.250591,997.382396,64.048063,0.000000,732.007881,233.819626,880.202870,0.000000,0.000000,117.281298,697.406995,812.294904,4.246114,0.000000,4.181350,58.236030,898.076782,781.476740,74.003989,157.221758,644.267574,224.727529,256.132164,0.000000,244.958995,267.188199,0.000000,741.221134
2012-03-09 02:00:00,1.776710,72.473840,851.264897,113.005587,358.935263,644.063950,267.460738,867.128589,0.000000,439.796952,86.241332,602.199449,541.319551,2.162519,128.747518,6.544721,37.879971,784.529311,904.568796,69.923769,153.538277,473.281834,192.231439,233.577873,0.000000,228.697747,258.819889,0.000000,730.281992
2012-03-09 03:00:00,2.527893,66.199049,796.253398,186.897192,360.354188,507.337561,304.716184,830.679078,67.220614,240.407846,60.075124,524.657672,415.719951,2.052025,69.042890,16.755698,26.728391,718.633142,823.559494,67.923661,143.071800,572.682288,172.347986,210.318761,0.000000,231.106821,324.478940,0.000000,752.160275
2012-03-09 04:00:00,4.219686,29.073200,785.381560,214.996816,316.104774,439.719654,247.442887,768.873385,42.644090,251.137913,59.591205,402.560639,412.774566,2.241443,39.702674,21.543041,28.321474,682.787343,628.926757,61.763329,0.000000,514.693292,0.000000,237.242945,187.543387,224.317613,340.985663,0.000000,699.162021
2012-03-09 05:00:00,5.232150,29.386940,673.836504,224.059812,229.287636,346.084437,268.572841,762.138149,20.036468,236.468960,54.855709,269.832879,373.222263,1.341709,36.569838,18.603976,31.861658,681.499470,755.806260,103.205562,133.166829,468.171047,148.013014,237.806802,187.118337,219.663721,377.539547,99.497010,603.916048
2012-03-09 06:00:00,5.385076,22.484669,597.581298,176.489924,199.437676,213.293114,411.200033,709.048644,15.172123,211.069939,50.811526,157.599962,330.913086,1.310139,22.532322,14.629015,29.841184,685.363089,736.027366,74.083993,118.441604,437.374631,119.626218,255.074931,185.514742,258.208900,421.935930,86.613670,576.190983
2012-03-09 07:00:00,9.843152,26.299317,758.512268,179.957742,175.478612,295.389310,625.559073,686.286271,19.999420,227.164520,63.800347,234.542939,347.906528,6.879181,34.747971,20.692221,91.129115,722.394459,574.029741,45.005505,131.152822,495.145293,158.292153,263.143836,188.506564,242.936316,420.810893,92.713116,585.239595
2012-03-09 08:00:00,10.289330,69.545534,870.981700,213.094778,227.183808,326.791776,660.067786,695.789774,33.925062,294.533143,79.635517,327.409888,475.351884,15.390487,69.141818,34.724865,205.256461,640.804161,533.067569,75.867948,152.151466,568.432481,213.976012,327.623602,200.284436,304.031928,401.084804,112.077894,662.827300
2012-03-09 09:00:00,10.729674,150.457067,986.457312,209.297577,259.866339,368.790190,689.249553,639.977903,45.095324,344.333883,90.288210,411.566536,532.247491,23.885800,97.444343,48.372220,297.439482,524.511093,531.003442,114.911050,160.255904,632.976657,237.219230,291.350426,217.360715,271.054800,371.069676,108.905995,746.555818
2012-03-09 10:00:00,12.715318,198.856086,987.068809,190.647524,349.494116,422.755405,704.081507,643.897877,88.826954,378.166482,105.145245,519.112549,658.195193,35.819953,136.383947,63.428011,360.338654,478.794303,468.271395,120.626778,172.239256,830.031817,13.367170,243.078708,222.193573,338.634721,432.146058,111.409163,915.553936
2012-03-09 11:00:00,14.129694,224.369485,935.711250,178.183197,411.416289,387.886232,695.345860,653.477962,140.911184,409.219294,127.592580,498.004684,788.985262,43.317969,158.748058,70.736969,399.930541,495.473146,379.470940,130.976049,169.423466,842.937431,89.892570,299.180441,0.000000,358.161125,480.131529,0.000000,927.759622
2012-03-09 12:00:00,14.563283,246.118227,911.716885,140.582212,415.994467,352.284766,714.247314,673.362497,149.298846,391.042622,139.110641,502.773005,815.673715,42.215324,140.887579,69.535534,402.327269,569.184629,368.129562,134.272787,156.667469,887.463655,3.028820,384.675103,0.000000,392.397504,509.576969,0.000000,947.608385
2012-03-09 13:00:00,14.268996,254.570585,863.522095,113.226149,405.524807,363.401052,635.123017,743.305804,132.631922,431.934068,157.659229,525.285439,723.501478,39.195512,129.968352,66.769915,383.138752,630.606645,358.320305,133.492679,137.372154,997.574181,245.855738,455.113437,0.000000,464.297457,478.446485,0.000000,1066.488530
2012-03-09 14:00:00,15.556852,281.824766,479.202943,101.375819,416.275125,306.105934,535.146576,720.202441,137.448242,451.063116,149.341262,440.497206,651.053860,34.074481,118.585312,61.551716,355.817691,573.250607,315.657147,126.496578,0.000000,1090.713206,0.000000,472.038548,0.000000,463.810652,468.236076,0.000000,1289.338161
2012-03-09 15:00:00,12.064951,271.370574,828.504150,87.156499,421.233050,236.707652,485.130663,783.547459,145.382313,487.339591,129.540926,305.800184,573.541740,29.635876,101.445650,57.882118,319.186043,524.504953,279.675241,97.219144,98.761726,883.050015,168.458995,485.376447,200.599010,390.791976,446.596860,78.895241,1173.178777
2012-03-09 16:00:00,10.183099,223.365499,752.877426,65.782491,328.517936,182.318631,378.358858,752.934909,128.916602,469.907530,118.636626,228.527093,449.562518,20.205460,104.175550,51.596581,230.269478,406.758782,215.179323,71.723879,77.681720,747.775844,110.232003,403.029773,192.093774,307.457059,425.400646,52.306423,1034.250990
2012-03-09 17:00:00,2.978602,295.124354,586.861802,48.866541,288.672240,89.570013,230.612049,648.563585,96.221375,405.026099,84.409351,132.884094,252.671893,8.744785,111.577165,39.328926,106.736554,141.579306,100.055257,10.080543,52.467147,781.377150,54.679495,332.323377,171.642675,278.467020,383.516911,34.178635,1015.831304
2012-03-09 18:00:00,0.947143,332.668522,531.197993,45.618526,294.715806,121.007597,84.797843,545.422034,99.649580,517.352251,79.466462,86.921831,192.712285,7.229443,120.252712,18.240380,183.027524,58.812868,132.981502,17.600949,50.490645,731.087258,66.921172,345.855951,155.857886,280.766590,346.273332,72.861986,963.398868
2012-03-09 19:00:00,1.737518,281.319813,416.391386,50.692069,280.001037,151.903153,89.802306,503.689985,105.533121,537.046679,78.878845,100.210241,165.783057,4.924861,135.977140,7.362811,295.251364,45.504847,199.682667,75.844088,37.441239,632.637013,50.450551,348.393309,146.139711,278.302765,304.293840,85.482340,817.983729
2012-03-09 20:00:00,1.613410,234.468037,316.805352,50.735433,240.218607,139.165512,83.407715,548.987747,109.123471,426.622058,79.984946,42.210242,278.128429,2.699202,121.999870,4.999440,389.597274,38.850836,201.576391,98.725321,42.270193,635.094174,29.750987,262.264111,147.414860,258.811169,314.731238,83.623251,777.056252
2012-03-09 21:00:00,2.403784,139.300368,249.617395,42.019345,253.987427,92.144642,77.569175,568.269010,111.161863,344.312931,75.007491,35.800538,278.549198,1.578481,137.001336,4.635844,365.170003,26.616042,132.981502,59.043182,38.092586,646.724735,23.889820,219.199513,132.190363,281.259356,326.869886,51.232201,804.592711
2012-03-09 22:00:00,1.326001,74.565437,227.438846,26.148261,226.502340,55.151279,84.519817,510.293157,106.343845,213.107294,79.397330,71.288408,206.387283,1.625835,191.765722,5.332736,343.397870,16.527704,104.996471,36.161949,27.131983,621.825505,13.057790,217.648905,108.947889,276.331705,304.017962,43.045059,715.382127
2012-03-09 23:00:00,2.024927,78.957791,285.277023,28.880169,241.584979,91.738122,60.053554,472.126821,53.368813,196.944280,90.250949,153.676547,239.628048,0.994443,270.990330,5.332736,344.459925,21.679196,98.684058,24.561324,26.278494,633.292256,9.570766,256.907467,91.578825,294.783019,312.432252,19.699192,572.230259
2012-03-10 00:00:00,3.697125,110.540908,234.831696,55.852339,186.930122,115.722830,41.425832,556.251236,11.072176,225.874716,90.873131,212.770885,224.901127,0.994443,307.921648,9.423187,280.913618,27.474624,81.640543,12.720686,24.818578,547.291626,10.015918,296.447958,82.285699,337.325071,293.856442,16.910559,417.762038
2012-03-10 01:00:00,5.924544,116.815699,106.544010,78.401421,120.608555,132.796691,33.919137,672.863259,3.034425,242.445200,89.455938,214.803230,203.652284,0.931304,305.150293,14.513525,213.827127,21.035259,48.605581,6.080328,24.593975,456.868107,12.538446,259.515307,52.841368,280.930845,225.990363,4.897984,348.732284
2012-03-10 02:00:00,7.446506,72.264680,114.589170,75.626149,74.309585,160.033563,33.641112,651.865171,3.428205,331.409686,79.431896,209.487867,183.034594,0.947089,283.039699,17.058695,189.930884,18.459513,41.241099,5.200280,37.733222,430.330770,16.915773,235.339927,45.403004,294.016496,175.826480,3.825433,261.973576
2012-03-10 03:00:00,6.525490,62.747914,124.591261,70.595969,39.256902,165.724850,32.807034,519.141408,3.567186,292.020829,69.373288,203.547166,85.626528,1.894177,208.755334,16.907196,147.802691,26.401397,48.395167,7.680414,42.562176,374.471313,22.035020,235.551373,41.596880,304.309811,140.651988,4.683474,184.267951
2012-03-10 04:00:00,7.779639,69.859344,97.846540,88.505144,25.172766,142.417675,39.201626,372.683046,2.432172,259.694803,50.258475,206.986519,51.964994,1.909962,136.278374,14.634724,176.478184,27.903915,66.911579,13.920750,36.767431,288.143062,21.070524,248.942983,37.230463,259.413437,104.190064,3.682426,122.028009
2012-03-10 05:00:00,12.992193,57.414341,139.811834,108.712589,15.187744,140.656087,45.874243,314.311002,1.320322,239.728727,45.419282,153.520213,38.079611,1.104937,103.202853,15.967908,154.529041,43.787682,66.069924,6.160332,34.813389,209.022483,24.186588,213.349493,25.966654,107.751297,79.039152,11.869568,98.263667
2012-03-10 06:00:00,15.210491,35.661731,165.212028,138.633485,10.983524,128.620460,63.389863,208.264055,1.297159,179.558854,46.767343,108.484374,32.177244,0.536684,78.802879,22.487214,99.411857,69.974434,74.276061,4.160224,40.864445,190.184250,24.625372,187.834952,24.248741,53.985152,72.287664,21.385286,72.834381
2012-03-10 07:00:00,16.547705,67.827810,226.785022,259.024872,25.233132,205.697964,145.318749,128.129653,8.866531,200.389159,49.008890,147.251122,103.100641,5.002452,64.120517,36.101287,122.911348,143.569534,109.438094,25.315117,46.183685,264.251278,48.989028,175.376236,30.530752,54.098056,90.293437,36.912430,136.554483
2012-03-10 08:00:00,21.770109,122.173359,384.770507,306.799563,57.318036,311.869060,309.847815,182.534083,23.320715,272.849510,61.936513,240.682865,236.963241,8.554651,93.854000,55.300538,229.989701,310.231214,183.990285,65.752066,69.016218,362.572699,97.427286,196.472881,50.155669,83.075257,111.031594,75.141437,248.053211
