time,renew_node_132,renew_node_140,renew_node_143,renew_node_17,renew_node_148,renew_node_150,renew_node_24,renew_node_153,renew_node_154,renew_node_155,renew_node_25,renew_node_159,renew_node_168,renew_node_41,renew_node_171,renew_node_175,renew_node_185,renew_node_190,renew_node_202,renew_node_212,renew_node_86,renew_node_88,renew_node_93,renew_node_95,renew_node_97,renew_node_99,renew_node_111,renew_node_121,renew_node_123
2012-08-27 08:00:00,9.909953,195.903033,417.187855,45.963690,79.445531,187.945918,368.450691,234.921431,30.020089,239.581912,47.784655,260.397383,347.757083,32.635662,115.982966,34.438594,423.221999,240.297522,164.715205,68.121653,38.795002,327.812361,93.677821,71.966123,37.900910,97.394559,57.819734,63.562598,265.286367
2012-08-27 09:00:00,13.279948,245.490672,511.884068,63.352508,109.006728,336.470095,475.657230,403.752984,45.656939,298.638564,60.919434,431.338144,448.093655,44.257952,129.130360,47.335922,565.404623,303.945835,216.105657,81.909139,46.759725,359.770660,121.216977,90.418187,78.379053,86.322800,74.790207,84.074424,334.508286
2012-08-27 10:00:00,15.157173,316.524770,581.943619,70.115845,135.398734,482.673477,556.234372,422.694920,49.838097,347.550335,78.541574,560.445938,564.852702,45.581464,135.195617,58.170633,674.348793,358.308970,277.758895,89.467788,53.792418,505.427091,144.249319,127.367611,76.162449,137.922338,88.771643,94.737739,414.595115
2012-08-27 11:00:00,18.943499,354.526668,639.623234,65.423528,183.354749,543.996650,638.990048,486.830202,60.193318,394.425795,111.761504,622.594279,687.783518,44.371343,166.308722,64.051596,720.273483,438.971943,357.348140,128.113083,57.676380,623.133729,158.995611,171.689676,77.078761,175.865173,96.560634,93.048427,532.638975
2012-08-27 12:00:00,20.769816,331.425904,705.241034,63.876701,212.593477,546.274389,710.174910,389.152277,68.445570,405.373010,163.811064,624.097332,738.874821,46.719722,226.939587,70.446341,697.291931,602.277777,412.150456,246.372524,59.661973,708.792449,172.805313,258.653445,83.569953,220.700606,107.369920,82.893195,733.070305
2012-08-27 13:00:00,23.769004,311.656736,737.958512,77.284431,261.314787,506.797451,751.995313,371.168056,82.012604,387.747120,163.838300,573.721421,794.773990,0.000000,270.059808,87.144019,619.779558,702.079100,467.146684,283.529050,56.309564,706.342831,167.874056,349.820026,85.167184,275.909818,131.765809,74.136895,882.551195
2012-08-27 14:00:00,22.253680,256.744720,752.994117,98.657004,219.259422,480.088006,801.658991,333.397080,70.042400,267.983745,154.471087,566.877762,760.006795,0.000000,195.934153,100.197642,575.298980,628.840795,400.009583,260.154947,55.603609,758.026883,165.021935,390.679609,87.784299,265.792984,164.808194,73.461505,834.468010
2012-08-27 15:00:00,19.998687,254.070670,746.974621,75.618885,218.817764,479.365699,850.350491,398.590526,58.488897,230.998198,174.495032,536.929219,595.800222,29.630699,165.116227,85.492740,556.021523,603.373918,363.903610,178.599298,45.944540,739.424588,138.134560,444.198190,79.982850,252.034457,189.362395,93.512427,680.459913
2012-08-27 16:00:00,20.464193,240.678900,589.811391,69.838982,181.207341,426.563675,856.903919,330.367544,65.688766,303.414472,147.660688,458.227304,480.967519,25.405999,145.810201,59.356374,537.039533,540.507943,341.545218,148.488169,29.757923,670.939124,102.212848,431.933752,75.348212,249.103885,141.629745,88.719378,585.555610
2012-08-27 17:00:00,13.393645,416.347368,544.776184,58.353049,165.825189,449.164651,922.003752,214.239997,47.458940,294.241684,130.548394,308.782399,525.204359,45.009652,106.389757,27.806375,612.339837,541.945148,341.177436,102.185178,13.354446,685.764617,46.915689,403.974812,95.972692,192.643445,87.572389,129.630912,556.739704
2012-08-27 18:00:00,12.247542,344.381466,619.912189,37.899802,153.296364,427.524040,687.001542,110.537105,46.141786,244.075084,102.936547,192.134767,509.341093,25.713455,168.088710,9.968580,682.724528,351.160042,413.463057,68.323682,8.085690,521.081910,26.041388,347.265594,94.457569,183.472864,39.220708,174.968871,629.189237
2012-08-27 19:00:00,11.313463,234.363457,385.950240,50.648705,100.480853,312.749757,685.055362,39.751097,28.305855,291.341711,119.078712,138.668461,308.213425,16.210999,185.500050,7.999104,702.195541,177.726476,348.866030,64.483475,8.445054,282.737308,18.325421,229.278461,72.161796,167.266368,44.232498,157.200271,340.245019
2012-08-27 20:00:00,5.911480,102.592839,293.104746,42.756527,95.908764,251.771685,714.526088,60.617122,50.149080,193.277042,109.711418,165.401614,305.268041,10.244341,183.451657,6.393223,532.089689,184.165841,305.731207,74.324006,5.525222,409.690619,12.835214,283.761170,81.590164,152.702422,39.450607,97.494914,192.000792
2012-08-27 21:00:00,8.720250,42.354842,297.018608,30.658078,99.745114,283.073762,486.266976,82.143464,57.352943,63.837112,91.322484,199.951479,289.278812,5.445759,114.710002,7.605208,422.166969,199.620317,288.687692,79.924308,5.907046,342.364411,11.499758,42.359777,83.329003,64.606977,23.633580,65.783147,359.105608
2012-08-27 22:00:00,5.630603,22.589249,404.214928,32.696168,136.637143,294.862856,428.993679,79.634258,59.321844,112.597799,58.485103,227.153634,202.600361,5.414190,62.777217,4.302548,369.064205,168.282074,264.490108,64.163458,5.839665,276.021069,8.086927,26.360327,70.055869,10.074308,26.530303,52.447759,518.666188
2012-08-27 23:00:00,11.594340,31.792276,462.053105,23.633172,88.446274,253.939794,445.119170,77.521243,15.033142,72.394001,45.834070,173.374660,97.408065,3.535797,27.352070,3.029964,301.446687,190.390561,344.447341,38.242061,6.131649,71.912907,6.306319,41.161581,48.416991,11.607355,23.219763,38.719102,583.735218
2012-08-28 00:00:00,16.075307,44.760178,592.297721,18.516265,32.792914,239.711577,403.693338,59.032361,8.663167,84.482305,38.264190,183.536385,59.749224,4.261899,20.483929,4.969140,209.047878,155.617989,399.154921,26.161410,15.609875,44.228895,8.828846,48.280279,55.816714,25.076267,36.599863,63.709548,337.604537
2012-08-28 01:00:00,21.790827,40.576984,481.839850,15.047175,13.453503,200.279091,421.765010,55.862838,9.821344,69.541704,48.495627,163.056601,55.120763,0.789240,12.531345,9.362587,118.773181,153.256889,408.413127,19.841069,24.436753,59.954725,14.393246,62.024299,29.231806,47.798212,51.957093,16.660297,157.674521
2012-08-28 02:00:00,21.810423,22.275509,323.111018,8.239087,8.040570,154.477783,471.809639,59.164424,11.906063,34.363381,56.169204,113.811319,40.604226,0.947089,12.591592,11.877457,79.477136,170.428529,445.235536,11.760634,20.191766,47.505110,12.167486,53.495958,15.707507,48.071971,74.073342,27.457314,92.982702
2012-08-28 03:00:00,18.250471,18.824374,233.092202,6.677997,9.196731,96.074340,435.666296,44.769508,11.396465,23.497490,42.619464,86.921831,43.970379,1.104937,12.712085,10.513973,52.571736,204.127873,521.615735,7.840423,14.149958,35.055495,11.648142,32.774204,16.673529,27.594844,65.429153,14.801208,54.507101
2012-08-28 04:00:00,7.426909,16.523617,174.601714,7.285088,12.139685,63.552702,390.348104,37.638082,12.299844,18.472015,36.293947,66.285713,48.178071,1.294354,10.663692,7.968804,45.845386,227.738878,521.405321,5.280285,15.183130,20.803962,11.870718,36.932651,21.812762,23.433717,45.060133,5.505763,33.760454
2012-08-28 05:00:00,4.655782,22.484669,129.642531,8.065633,6.831857,41.048690,312.778930,28.657768,8.616840,17.521250,26.235339,43.186721,27.526174,3.014899,12.772332,3.349960,32.923713,178.370412,435.556503,3.040164,13.493940,20.148719,11.818012,60.121281,21.243423,30.496683,12.017851,7.622848,16.408712
2012-08-28 06:00:00,4.783829,30.721081,167.586081,8.438402,13.130816,56.018112,261.167597,35.956371,7.380912,30.431700,27.138609,64.554405,65.914978,6.843337,27.842832,13.040367,55.425132,115.133871,333.748941,9.312933,17.898235,52.805584,26.942203,39.618155,27.626162,31.078893,11.037457,13.255252,49.140193
2012-08-28 07:00:00,9.781701,69.803298,229.476960,11.444073,36.451660,101.855816,333.220888,90.203669,17.829661,87.569665,33.327622,124.346887,147.876592,12.511362,45.120814,26.217644,129.403995,139.440944,337.414590,33.202096,23.055364,140.953020,56.567588,65.309960,23.718839,53.136674,29.146880,21.788983,126.129964
2012-08-28 08:00:00,7.622237,117.581844,284.095924,18.106868,59.878562,161.025265,434.559263,160.950604,27.933074,153.171158,31.661087,182.756843,223.434616,17.985122,71.565861,37.439886,212.594008,237.444971,360.943813,63.481343,34.150839,232.960583,89.292624,91.472025,27.942625,77.756321,36.984400,32.894592,219.215728
2012-08-28 09:00:00,6.074995,164.384433,377.175398,24.401314,84.312731,216.113082,487.127374,218.978161,38.201703,213.552114,39.599216,233.533620,348.207366,23.979517,107.257727,48.084448,275.824471,312.378876,343.754472,89.489777,43.169329,327.782420,114.360612,121.220858,31.323068,95.106796,41.178985,46.466818,299.417853
2012-08-28 10:00:00,5.127355,206.361971,448.202717,20.414744,108.161008,238.059817,593.606408,261.033873,47.141104,266.899717,61.359177,270.847394,455.800958,29.735454,145.283201,55.923533,321.881703,392.981337,400.066311,107.764799,48.110757,406.613791,132.905452,156.701372,34.271746,114.392224,52.829355,58.563770,351.433859
2012-08-28 11:00:00,7.168295,234.761204,459.818970,25.191657,137.594875,251.372450,670.812630,273.579164,51.396698,295.663336,79.458301,285.434627,492.761113,37.971908,145.335965,63.268076,357.847555,472.055963,430.959428,120.515479,50.390480,470.975860,141.424639,177.402223,37.587525,138.340484,53.895230,62.741929,397.184675
2012-08-28 12:00:00,10.770261,246.738553,452.318236,34.505974,158.889776,277.664747,700.757257,268.548312,55.833900,320.143628,96.149248,302.342139,490.940178,43.239882,145.047470,82.978464,389.049845,491.126311,436.909699,130.215347,53.802135,517.300458,143.311486,206.087231,39.058641,158.750021,54.678733,65.849559,416.362064
2012-08-28 13:00:00,11.088990,219.972604,428.416882,45.982961,162.058197,276.388385,781.919426,250.383367,56.667626,346.241292,100.086821,294.784334,443.686593,44.875444,136.889802,106.031687,369.258904,476.459715,475.439721,133.313161,54.365552,483.884096,137.914212,244.538716,40.069316,184.293416,70.281736,62.290580,393.101019
2012-08-28 14:00:00,8.813690,169.179853,416.422048,49.262248,197.841958,244.807352,922.311396,221.634728,57.908095,346.503176,105.656034,286.861674,435.710767,34.113783,121.847975,111.640269,320.095796,504.931922,554.119361,119.037827,43.907178,420.132682,121.492724,239.379991,33.668618,153.797305,62.992958,52.353251,343.119006
2012-08-28 15:00:00,10.039883,154.592093,393.374963,78.771182,201.429772,234.938872,803.206699,191.780000,48.461376,317.053708,88.252336,257.336371,397.168099,20.394459,98.414935,92.761058,247.754980,426.425287,564.861889,109.504713,38.075081,333.063904,105.686826,327.330707,26.433893,173.610190,51.580483,41.818523,322.898160
2012-08-28 16:00:00,8.892941,114.743444,420.673818,101.994755,178.558799,235.458032,665.764147,134.781026,36.282764,268.094923,78.878508,219.047235,318.236580,14.394414,73.055130,64.205352,165.685449,327.261905,523.030305,117.606911,26.916222,320.177496,99.866610,314.236565,20.391034,177.753970,41.180366,43.217131,285.168947
2012-08-28 17:00:00,4.774530,92.307962,432.216778,83.102652,154.985644,237.995836,681.033573,92.138447,30.507782,208.044475,73.330045,189.237301,272.704531,8.636208,40.148198,41.314790,177.955774,207.456904,476.213056,113.227338,8.926344,217.928165,36.952736,315.176047,11.881079,171.344967,24.185337,48.531911,349.421297
2012-08-28 18:00:00,4.043322,80.317329,395.300021,79.572238,112.830748,206.918925,660.867125,71.314261,29.047088,153.073244,56.929649,133.040429,257.931508,4.830152,26.749601,27.905964,353.310386,228.812106,562.646420,118.646395,8.018310,184.123253,13.873902,220.186263,7.708850,147.720020,20.874797,84.517043,349.863919
2012-08-28 19:00:00,4.304603,78.016573,305.063768,67.126880,77.778066,161.795152,580.239668,88.746636,16.075502,127.266752,45.903202,91.924527,125.178831,2.683418,17.351093,12.604648,423.760052,183.951196,467.960224,113.526119,6.041808,113.193210,10.980414,167.113198,7.921375,96.800962,12.598445,190.377858,257.635641
2012-08-28 20:00:00,6.002929,59.296778,206.130044,67.083516,47.244920,176.158875,613.880779,97.198697,8.917966,88.421191,33.632391,73.477088,66.271146,2.257228,18.074055,5.969028,309.943129,258.433185,482.899601,97.445252,7.007598,90.914951,13.206174,95.644289,22.604900,37.669153,8.782128,149.120384,168.613662
2012-08-28 21:00:00,7.733915,46.328876,186.995609,88.765325,20.075149,176.023369,836.301351,85.048859,6.578447,84.618129,21.396146,50.183287,56.172686,2.067810,26.508614,3.242061,265.867835,373.912465,530.873941,75.844088,4.087766,88.293980,13.725518,105.088898,35.279100,21.791167,5.839425,136.786044,81.100531
2012-08-28 22:00:00,11.947069,36.812109,200.041815,80.396147,12.244790,159.085015,917.484860,68.408865,3.706168,65.738643,14.863236,45.180592,105.402680,1.610051,24.761455,5.150938,272.771194,497.977566,649.547307,72.323898,6.154109,75.025311,11.870718,61.812853,30.352391,30.222925,5.839425,154.089872,72.613266
2012-08-28 23:00:00,7.061116,47.270095,186.560736,84.732509,7.672701,133.203211,754.005740,75.408228,3.219733,84.618129,11.026447,50.183287,131.279984,1.452202,15.483440,2.636068,266.398863,354.165079,627.033033,62.163350,7.052519,79.284390,8.606271,41.091098,30.874043,26.390307,4.597973,164.851137,57.902007
2012-08-29 00:00:00,5.094977,45.073918,204.390550,78.271330,9.564600,118.839487,701.736905,108.292026,5.906705,96.706433,13.100387,40.334231,135.908445,1.231215,19.038004,1.333184,186.036681,347.511068,457.018708,44.962423,5.862126,65.688100,12.612638,37.989883,27.647531,24.473999,4.781892,105.717808,32.628818
2012-08-29 01:00:00,6.296870,27.609082,181.777127,79.962511,10.615655,65.720811,546.598556,118.725038,9.311746,80.135949,12.028851,37.051212,115.080371,1.041797,15.423193,1.181686,131.517844,297.284021,545.392491,35.041889,6.086728,27.684012,12.538446,31.435043,14.606243,11.497852,4.230135,91.774641,25.839006
2012-08-29 02:00:00,3.194159,14.536600,156.554464,104.853227,8.460992,45.665801,646.965839,100.896473,7.180700,37.623149,16.349559,25.482479,84.364221,1.104937,14.398997,1.090787,125.145512,211.211174,435.346089,41.362229,8.759498,17.691558,6.603087,40.879652,8.017977,4.215879,4.184155,84.946064,24.330159
2012-08-29 03:00:00,1.495833,14.432020,116.763538,90.499870,11.771815,43.904212,667.261716,96.538379,0.926542,29.473730,24.714450,25.795148,64.167300,1.057582,6.988635,1.575581,121.074300,273.887661,520.563666,26.161410,9.657908,20.476340,5.119247,29.532024,16.441684,2.792335,5.103750,43.760094,18.106165
2012-08-29 04:00:00,1.038592,4.810673,93.280368,74.151786,8.303334,34.554241,654.472534,76.596799,3.381878,16.706308,31.039966,22.199460,53.858455,0.883949,2.650861,1.787678,105.143471,263.155386,564.329730,33.841824,16.171381,16.053451,7.938543,24.316345,6.588266,3.175597,5.241689,28.565617,12.447989
2012-08-29 05:00:00,1.849169,7.634329,74.156555,60.232065,6.411435,22.706091,697.844545,67.748548,4.910672,15.348072,32.076936,22.261882,36.606919,0.426190,4.217279,2.839941,44.429312,229.241397,528.348975,25.281363,16.225909,15.398208,5.596137,25.725988,10.313967,3.942121,8.709164,30.522256,24.518765
2012-08-29 06:00:00,3.222940,15.900809,101.450256,47.213871,12.778240,42.238507,639.175827,64.898632,6.848490,33.919135,34.817023,44.741936,68.156682,2.250542,15.381530,8.397673,57.512679,220.360796,501.602125,25.159233,17.513260,32.815530,19.214017,30.651968,14.280951,7.192796,15.974779,40.930918,46.196994
2012-08-29 07:00:00,4.945507,39.829528,193.400819,59.706391,33.141240,89.689193,543.720749,79.295485,17.431468,70.517115,50.956624,106.868131,166.151717,5.736903,46.446833,22.704853,132.992230,270.584553,480.565811,47.055705,22.555501,51.392331,41.527013,16.088426,13.871164,9.279244,21.718201,25.129435,112.293556
2012-08-29 08:00:00,7.942324,73.013017,280.633627,69.716635,52.937821,143.945714,498.564686,128.518566,24.005179,108.379496,64.462584,170.298000,255.714631,7.130802,73.406648,34.014992,210.667041,379.627621,424.977500,78.979704,36.879924,64.331093,75.084211,22.259772,14.906904,13.413779,34.028852,49.512824,169.041031
2012-08-29 09:00:00,13.124301,139.351532,373.889720,136.527915,74.912132,191.351733,755.103956,177.740357,34.444650,167.496050,74.508083,231.993413,413.968480,7.761401,112.343982,46.189758,288.182011,441.355060,457.476268,95.596176,56.456691,125.449072,123.957110,38.212448,24.012880,21.835794,58.670420,57.099422,227.562559
2012-08-29 10:00:00,14.629684,190.143116,474.826352,188.861841,106.629899,236.658899,1017.220092,214.841709,45.944147,240.113076,97.180154,290.744607,519.929056,8.213796,140.629899,55.489337,333.519719,548.182318,509.185551,111.431849,59.038288,215.722163,146.785152,69.609865,34.463992,47.983865,90.880220,62.007510,321.027245
2012-08-29 11:00:00,16.361025,226.924209,462.092569,177.915550,191.806314,268.040755,1113.258718,247.487371,61.871211,343.648604,111.101212,305.620281,565.392975,10.806636,156.324518,64.521462,352.334083,604.928570,531.318972,128.813859,69.269473,285.476386,165.073761,126.104491,37.046957,88.760988,105.419662,61.159524,408.011544
2012-08-29 12:00:00,15.746067,247.110384,465.924948,191.376922,221.561328,271.426064,1002.547707,260.502210,69.715556,362.461743,114.494108,311.799674,560.942598,15.985716,178.700022,69.153014,362.720064,573.466153,507.138717,141.615646,83.009254,354.671844,156.051591,139.697563,36.537898,111.448739,98.459003,60.548726,545.964971
2012-08-29 13:00:00,16.346211,232.265591,507.215777,215.532512,235.752549,251.871421,978.237676,250.210752,72.461430,406.206623,130.847533,286.745362,647.716185,22.128464,195.253864,67.494631,363.050611,616.744857,576.222888,165.019783,87.463060,354.474881,139.069184,159.775781,34.970907,103.305563,105.206665,53.310439,627.317676
2012-08-29 14:00:00,16.817277,224.790866,485.758576,237.977905,188.786747,238.770748,1222.839323,257.942037,69.329550,418.731211,146.415338,266.224743,611.466611,15.803965,161.993903,87.219587,346.452010,746.170550,809.348192,214.453891,70.238868,331.298005,119.363159,165.589303,30.391777,100.379959,75.740129,49.948406,541.022386
2012-08-29 15:00:00,12.648316,216.113071,400.517144,259.380152,148.205132,218.648525,1275.333269,252.061939,55.532384,389.090567,145.521567,243.758175,489.866221,8.978098,129.811952,92.567821,309.246225,737.227182,811.443077,217.425897,61.301254,326.462669,104.354063,201.695595,32.629736,127.220544,44.181685,37.535478,416.767953
2012-08-29 16:00:00,7.159958,151.062064,355.824708,287.185464,179.256432,201.639845,1148.004130,235.449222,47.228178,333.051892,130.266968,201.757650,443.520383,8.665761,103.348995,64.501350,265.946035,683.018926,800.089075,218.744412,36.880251,325.405495,71.647510,166.997074,66.365709,107.475400,33.717171,22.558955,397.186365
2012-08-29 17:00:00,3.435816,156.523861,313.970027,261.833244,192.939729,150.052979,1170.403030,213.136672,61.829602,331.122115,110.232404,133.910323,468.526045,7.746596,129.993194,22.376630,257.221932,707.354447,729.111686,193.331468,17.818487,375.629651,58.499062,105.093375,100.272181,93.924761,14.621554,16.341226,363.503167
2012-08-29 18:00:00,2.808770,128.424063,388.776918,228.786446,113.881803,155.832851,1162.981567,251.580865,35.880335,218.132768,93.189030,83.482478,474.206867,6.377063,195.501027,10.938168,241.971592,636.209269,778.320534,186.330043,16.261222,544.670655,45.257112,155.413159,51.276414,92.968344,11.219054,24.203908,284.040465
2012-08-29 19:00:00,1.979203,139.823267,411.390341,214.346362,46.298970,173.177725,1089.860804,183.568190,24.136416,192.462100,66.158681,69.881400,250.988816,4.798582,184.475853,5.120638,259.849522,667.118221,673.534476,152.328210,13.678293,567.931777,27.821995,349.239095,106.474874,281.916376,9.379865,22.344819,295.734030
2012-08-29 20:00:00,1.456641,202.989500,370.947104,200.079732,22.229812,136.319868,1182.999418,222.791034,26.522262,210.390821,38.264190,65.191373,103.088449,2.872835,138.748495,3.393559,158.600253,733.014391,716.038058,143.767749,12.016234,519.279993,15.506125,400.056731,115.961204,329.605085,8.092432,73.684275,450.579463
2012-08-29 21:00:00,1.280276,227.879506,400.301066,232.472354,25.488082,86.588863,1075.959518,254.618325,11.141666,223.022420,30.002996,52.059298,69.006146,2.888620,98.142118,1.969476,119.481218,668.835385,782.528809,107.845813,11.454728,486.517848,19.512493,371.793386,105.953223,311.208522,9.839662,63.530789,396.638179
2012-08-29 22:00:00,1.953075,126.018726,436.178131,224.319994,33.003125,57.048374,995.054035,272.843080,8.060914,195.042749,20.462873,24.700808,68.164607,3.330595,82.959912,0.999888,105.674499,588.987259,824.190736,103.125558,10.241875,396.421950,7.270815,261.629772,115.323630,309.511220,8.966047,99.067990,331.757754
2012-08-29 23:00:00,0.659734,108.658470,377.905081,204.936457,38.468611,163.963261,1149.914358,285.785298,12.323007,216.502885,14.517579,38.927223,66.902300,3.472658,49.824145,0.999888,82.309283,570.742391,887.946108,78.644239,15.654795,337.450090,5.341823,177.685521,86.806679,237.950780,15.495168,153.911113,237.832023
2012-08-30 00:00:00,0.287409,52.708247,307.020698,194.052189,79.617412,191.064626,1211.914093,269.013240,21.657917,197.080104,16.868044,97.083556,33.240765,2.494000,26.147133,3.545057,108.683656,557.434370,975.688650,75.444066,18.394946,310.748942,9.719150,184.240362,59.951286,193.820930,23.081823,140.039450,188.983098
2012-08-30 01:00:00,0.333133,45.701397,373.773782,175.492560,59.910132,182.392189,1164.927747,216.451989,53.971065,147.911946,21.776368,125.380051,37.448457,2.020456,38.497737,5.696331,99.302167,414.695111,957.803479,73.443958,6.154109,279.297283,13.280366,167.606573,65.670132,163.926516,45.795809,179.437834,118.444497
2012-08-30 02:00:00,1.038592,53.544886,347.246498,188.805191,16.081141,353.808326,1143.797792,220.942146,54.063719,113.141093,35.015018,178.221021,29.453843,2.904405,20.845410,6.181126,99.656186,317.460698,790.314119,51.842794,4.492050,282.901119,12.241678,115.238329,55.604189,187.141226,63.084187,114.441225,136.739268
2012-08-30 03:00:00,3.742849,78.330312,323.545892,212.655181,19.234305,375.082898,1124.614018,239.431028,23.094057,101.596084,41.029443,171.498649,20.828074,2.999114,12.410851,3.908653,114.524960,295.566857,641.551584,54.722949,5.862126,294.531680,14.615821,129.123314,56.029239,209.534661,117.064387,128.169882,200.676663
2012-08-30 04:00:00,8.713718,87.219600,331.156178,219.680087,24.910002,377.251007,1244.443101,267.296416,4.748527,97.657198,27.583400,210.425872,20.407305,3.109607,9.157521,1.302884,107.975619,324.758645,607.674967,38.642083,3.144435,280.116337,18.918957,125.810653,67.099844,224.591372,138.261042,137.751340,208.975322
2012-08-30 05:00:00,13.188345,65.153250,407.589977,205.109911,18.813883,469.939824,1409.034325,316.556081,3.196570,113.412741,23.781177,291.482071,23.773459,2.462430,21.206891,5.050926,134.881019,325.617227,678.794821,40.322173,4.661215,241.620817,20.317991,82.957500,87.309011,196.284756,82.876201,175.954051,209.729746
2012-08-30 06:00:00,11.266202,83.567406,517.270510,225.685994,58.834250,309.100520,1354.065084,381.077231,13.630269,190.577251,38.941459,278.043473,89.135534,3.543067,14.467695,12.806787,190.002777,235.669379,616.504808,52.760721,11.431437,270.922018,19.833543,67.643100,108.355158,174.496760,105.642654,181.073207,217.582622
2012-08-30 07:00:00,9.940143,96.542754,505.905988,235.546992,83.372571,447.845336,1314.560751,496.853009,23.815699,325.903475,56.275586,438.251823,103.378999,6.703830,28.709117,22.721261,305.309400,207.505587,672.208040,63.577724,12.176921,306.759076,17.266645,72.981104,107.581735,160.346223,86.040004,196.252565,291.908874
2012-08-30 08:00:00,5.770561,142.785224,643.167152,225.316915,169.723925,483.128327,1543.587533,667.366275,34.787059,490.454624,64.644261,478.704650,112.576462,5.288231,39.434276,34.341733,267.602986,316.461328,712.046136,79.956439,17.632866,406.240545,21.752336,101.502919,128.167321,176.014449,143.277472,225.304833,482.336330
2012-08-30 09:00:00,12.990264,199.039482,715.165579,182.537861,205.977841,470.745554,1542.617998,766.878527,60.653080,594.782821,65.798322,519.410110,140.457928,6.332077,70.880316,49.227503,359.081796,438.038614,620.362496,104.545015,16.149674,514.238458,35.658804,153.695132,123.214120,234.945516,169.768984,256.251842,637.645190
2012-08-30 10:00:00,9.101509,239.037520,866.310529,198.296830,207.128209,497.680810,1485.428757,789.383504,74.159789,559.878421,63.646769,522.012048,271.646308,17.888364,100.732989,67.473107,378.408165,493.589713,573.712708,124.282997,17.559263,567.245806,25.645577,187.450430,128.013515,279.560490,161.458481,288.558665,674.055741
2012-08-30 11:00:00,8.651844,305.480540,871.140419,235.615897,216.908742,460.333649,1523.179399,733.636788,85.813753,562.369785,88.215160,623.741292,330.610373,28.623038,118.682641,63.022400,308.244947,580.764699,486.040600,136.410326,24.063254,627.066899,50.312783,212.399442,141.068919,289.367765,171.185671,323.776969,612.166429
2012-08-30 12:00:00,18.535053,309.887709,741.911519,315.979247,215.717523,318.120520,1552.846998,660.609388,81.164589,508.809586,94.656238,540.198602,341.588983,45.675269,120.048937,76.390797,277.143450,610.525830,512.548546,138.990969,37.903143,690.001425,74.079434,254.541281,0.000000,286.538406,178.825943,345.933772,670.992383
2012-08-30 13:00:00,15.152437,330.448196,899.760287,347.449264,204.698242,392.401882,1439.163628,638.093446,68.106167,475.957609,91.282086,435.552847,346.664348,47.112216,113.708976,100.685206,247.010008,587.254991,556.993340,141.519832,42.596050,784.877898,88.007648,281.254461,0.000000,332.421724,243.769004,0.000000,800.943811
2012-08-30 14:00:00,13.073809,376.682344,1139.907877,370.641234,197.930378,397.427769,1856.759554,691.183595,0.000000,499.067058,85.288200,338.542988,362.173642,49.587677,99.171448,141.111008,230.318150,686.888248,661.709792,149.078379,51.717888,889.015906,80.471439,303.745253,0.000000,369.133123,262.926567,0.000000,1059.048265
2012-08-30 15:00:00,10.283746,431.097949,232.729484,372.153069,205.422718,360.886133,2006.447473,637.073705,44.468323,584.413211,77.107433,298.576128,299.131815,51.184289,84.647289,104.691754,215.851935,695.619807,912.021123,143.111340,71.283950,960.215608,0.000000,364.259570,0.000000,405.164118,247.521739,0.000000,1210.999454
2012-08-30 16:00:00,7.352632,551.964163,0.000000,370.258241,320.520750,430.536860,1853.895850,613.642255,70.050900,726.088737,76.815369,313.062263,293.879094,46.536880,102.639360,115.741309,146.952608,618.015191,944.416431,170.976452,55.391291,1034.012733,0.000000,435.236529,0.000000,434.775336,176.665585,0.000000,1211.742746
2012-08-30 17:00:00,2.413790,685.659910,1387.650688,327.391654,0.000000,651.825204,1845.045613,650.927919,0.000000,203.625252,51.432316,518.366057,471.645551,32.510132,0.000000,97.318305,190.301456,628.969744,945.018847,196.807398,44.550418,1078.202984,91.644397,447.659831,0.000000,440.038603,110.903104,0.000000,1306.921921
2012-08-30 18:00:00,1.966139,708.842264,0.000000,344.870851,0.000000,775.505572,1645.356183,693.729284,0.000000,424.545186,47.043869,719.450121,1051.502183,26.360632,0.000000,72.719124,554.569859,572.244909,812.407564,187.610112,34.790929,1178.945775,75.601635,501.551039,0.000000,440.093965,82.073814,0.000000,1271.958098
